Tweets,len,ID,Date,Source,Likes,RTs,SA
"@tachie06 Noted, we are attending to it. ^TF M",46,1.13E+18,6/5/2019 09:51,Twitter Web Client,0,0,0
@s_maradha We have refreshed your connection. May you please restart your phone and test. ^TFM,94,1.13E+18,6/5/2019 09:51,Twitter Web Client,0,0,0
"@wenyuchaiye Hie @wenyuchaiye, may you please direct message your mobile number so that we can assist. ^TFM",107,1.13E+18,6/5/2019 09:50,Twitter Web Client,1,0,1
"@Prockqid Hie @Prockqid, may you please direct message your mobile number so that we can have a look. ^TFM",106,1.13E+18,6/5/2019 09:48,Twitter Web Client,1,0,1
"@nyashacharuka Hello Nyasha, we sincerely apologise for the unpleasant experience. Kindly note that we had a system… https://t.co/QbQDO6sszh",140,1.13E+18,6/5/2019 09:27,Twitter Web Client,1,0,1
"@nashescottie Hi @nashescottie, may you kindly DM your mobile number and date of purchase so that we can assist. ^MM",116,1.13E+18,6/5/2019 09:27,Twitter Web Client,0,0,1
@ThusoProud15 You are welcome.,30,1.13E+18,6/5/2019 09:25,Twitter Web Client,0,0,1
@dtmandiopera Please direct message your mobile number and the amount of the transaction so that we can have a look. ^TFM,121,1.13E+18,6/5/2019 09:24,Twitter Web Client,0,0,1
"@churays The bundle has already connected, we are unable to convert it back to airtime. ^TFM",92,1.13E+18,6/5/2019 09:23,Twitter Web Client,0,0,-1
@s_maradha Please ensure your message centre number is set to +263770010502. You can check in your message settings. ^TFM,121,1.13E+18,6/5/2019 09:20,Twitter Web Client,0,0,0
"@RunesuMisheck Hello Shakie, kindly confirm the date of the transaction. ^VM",76,1.13E+18,6/5/2019 09:20,Twitter Web Client,0,0,1
@HastingsBasil Kindly check your DM for our response @HastingsBasil. ^MM,72,1.13E+18,6/5/2019 09:20,Twitter Web Client,1,0,1
"@_mabhikwa Hey Buddie, we have since followed you back. Kindly DM us the requested information. ^VM",99,1.13E+18,6/5/2019 09:19,Twitter Web Client,0,0,1
"@tachie06 Sorry to hear, may you please direct message your mobile number so that we can assist. ^TFM",101,1.13E+18,6/5/2019 09:18,Twitter Web Client,0,0,-1
@ndongwetim Hi Timothy! May you please check your previous tweet for our response. ^TBR,87,1.13E+18,6/5/2019 09:18,Twitter Web Client,0,0,-1
"@slotunechi Hey Solo, we noticed your tweet. Tell us more details about the issue you're experiencing so we can assist you further. ^TBR",136,1.13E+18,6/5/2019 09:18,Twitter Web Client,0,0,1
"@dzimbahwe01 Hie Cde Ndaswera, please note that we are working on resolving the issue. ^TFM",91,1.13E+18,6/5/2019 09:18,Twitter Web Client,0,0,0
"@nmudzingwaJXN Hie JahNesta, please let us know the exact challenge that you have so that we can assist. ^TFM",109,1.13E+18,6/5/2019 09:17,Twitter Web Client,0,0,1
"@noelmadonho Hie Gini, thank you for getting in touch. Please know that we are always here when you need assistance. ^TFM",121,1.13E+18,6/5/2019 09:14,Twitter Web Client,0,0,0
"@CeaphasiMutubu1 Hello Ceaphasi, we sincerely apologise for the unpleasant experience. Kindly dial *143# to purchas… https://t.co/46Q06q1DXK",140,1.13E+18,6/5/2019 09:14,Twitter Web Client,0,0,1
@CollenTirivamwe Hey Collen. Please note that it's 400 MB for Whatsapp and 200 MB for Pinterest. ^TBR,101,1.13E+18,6/5/2019 09:08,Twitter Web Client,0,0,0
@larry_jawi Hi Larry. We apologize for the unpleasant experience. May you please let us know the dates on which you… https://t.co/MPOQHwl2Ew,140,1.13E+18,6/5/2019 09:06,Twitter Web Client,0,0,-1
"@ndongwetim Hey Timothy, thank you for getting in touch with us. We have noted that the airtime was not credited. I… https://t.co/HKn8XYywcL",140,1.13E+18,6/5/2019 09:04,Twitter Web Client,0,0,0
"@Emulat3perf3ct Hi @Emulat3perf3ct, kindly note that the Yomix application is being upgraded and we will inform you once we are done.",133,1.13E+18,6/5/2019 09:02,Twitter Web Client,0,0,1
"@Tiwama_TheGreat Hi @Tiwama_TheGreat, thank you for contacting us. We are looking into the issue and we will notify… https://t.co/kbs5Zn8tYg",140,1.13E+18,6/5/2019 09:00,Twitter Web Client,0,0,0
"@Makiaveli91 @EcoCashZW Hi @Makiaveli91, may you kindly DM your mobile number, date of purchase, amount and the typ… https://t.co/Ngif3LLOdW",140,1.13E+18,6/5/2019 08:58,Twitter Web Client,0,0,1
@noblevimbai Hey Vimbai. That's definitely not the broadband experience we want you to have! May you please DM us y… https://t.co/TnNhXQGFMb,140,1.13E+18,6/5/2019 08:56,Twitter Web Client,0,0,0
"@stimak32 @Luvhe10 Makadini @stimak32, tinokumbirawo mutarise kuDM kwenyu. ^MM",78,1.13E+18,6/5/2019 08:56,Twitter Web Client,0,0,0
"@k_changata Hello Changata, kindly note that the Whatsapp Bouquet now comes with Pintreset. ^VM",95,1.13E+18,6/5/2019 08:56,Twitter Web Client,0,0,1
"@zvobgoluckson1 Hello Zvobgo, we sincerely apologise for the unpleasant experience. Kindly let us know if you are s… https://t.co/xGol9v9bdp",140,1.13E+18,6/5/2019 08:55,Twitter Web Client,1,0,1
"@SusanNheta Hello Susan, we sincerely apologise for the unpleasant experience. Kindly let us know if you are still… https://t.co/dfGfAsVOvY",139,1.13E+18,6/5/2019 08:54,Twitter Web Client,0,0,1
"@churays Hi @churays, may you kindly confirm the bundle that you purchased and state which bundle you would want us to convert it to. ^MM",137,1.13E+18,6/5/2019 08:52,Twitter Web Client,0,0,1
"@SusanNheta Hello Susan, we sincerely apologise for the unpleasant experience. Kindly share your experience and you… https://t.co/nlFEgKbidb",140,1.13E+18,6/5/2019 08:50,Twitter Web Client,0,0,1
"@dtmandiopera Hie Naughty_Guy, have you already requested for a Virtual Mastercard yet? ^TFM",92,1.13E+18,6/5/2019 08:49,Twitter Web Client,1,0,-1
@charmainemafik @EcoCashZW kindly assist. ^VM,45,1.13E+18,6/5/2019 08:49,Twitter Web Client,0,0,1
@shaddymhoka1 Kindly note that the line was recycled due to being idle. Please purchase a new line. ^TFM,104,1.13E+18,6/5/2019 08:48,Twitter Web Client,0,0,1
"@MasakaNomore Hey Buddie, kindly let us know the error message you are receiving. Kindly take note that you may als… https://t.co/gR9GCdMQ9D",140,1.13E+18,6/5/2019 08:48,Twitter Web Client,0,0,1
@CollenSigudu Hi Collen. Please check your DM for our most recent response. ^TBR,80,1.13E+18,6/5/2019 08:48,Twitter Web Client,0,0,1
"@SirMekaldo Hie @SirMekaldo, we apologise for your experience. Please note that we are working on reversing the fai… https://t.co/uVJl7NjM4O",140,1.13E+18,6/5/2019 08:47,Twitter Web Client,0,0,0
"@chifire_rutendo Hey Buddie, we sincerely apologise for the unpleasant experience. Kindly let us know know your mob… https://t.co/BK8OPdtmDZ",140,1.13E+18,6/5/2019 08:47,Twitter Web Client,0,0,1
"@TMidlander @EcoCashZW Hi @TMidlander, may you kindly share your mobile number and the platform that you are using… https://t.co/h3uTUHVTz7",139,1.13E+18,6/5/2019 08:45,Twitter Web Client,0,0,1
"@tachie06 @Potraz_zw Hi @tachie06, may you kindly dial *157# and place your request by going to option 9: Manage Ac… https://t.co/81ZlnYl6HX",140,1.13E+18,6/5/2019 08:43,Twitter Web Client,0,0,1
"@DebraWakanaka Hie Debra, we apologise for your experience. May you please direct message your mobile number for investigation.",127,1.13E+18,6/5/2019 08:43,Twitter Web Client,0,0,1
"@Sir_Zachi Hey Buddie, kindly check your DM for our response. ^VM",65,1.13E+18,6/5/2019 08:43,Twitter Web Client,0,0,1
@zimbabwean1980 Our apologies Twister.,38,1.13E+18,6/5/2019 08:40,Twitter Web Client,0,0,0
"@ThusoProud15 Our apologies, kindly note we are going to reversed the failed transaction. You will receive a message once done. ^TFM",132,1.13E+18,6/5/2019 08:39,Twitter Web Client,0,0,1
"@msande8 Hey Mathias, kindly check your DM for our response. ^VM",64,1.13E+18,6/5/2019 08:38,Twitter Web Client,0,0,1
"@supaurch Hey Buddie, we sincerely apologise for the unpleasant experience. Kindly DM us your mobile number and the… https://t.co/dqsh8KnfyG",140,1.13E+18,6/5/2019 08:35,Twitter Web Client,0,0,1
"@tudzaa Hie Tudzaa, we have responded to your DM.",49,1.13E+18,6/5/2019 08:34,Twitter Web Client,0,0,0
"@adreno_junky Hello HashTage, kindly check your DM for our response. ^VM",72,1.13E+18,6/5/2019 08:33,Twitter Web Client,0,0,1
"@rosae_j Hi @rosae_j, thank you for getting in touch. May you kindly share your mobile number and state the platfor… https://t.co/1nqdsEDOBb",140,1.13E+18,6/5/2019 08:32,Twitter Web Client,0,0,1
"@adreno_junky Hey Buddie, please check your DM for our response. ^VM",68,1.13E+18,6/5/2019 08:32,Twitter Web Client,0,0,0
@persistantcoder Noted.,23,1.13E+18,6/5/2019 08:32,Twitter Web Client,1,0,0
"@bdza26 Hie Bryan, we apologise for your experience. Kindly note that the transaction will be reversed back into yo… https://t.co/5w79Q0AY3c",140,1.13E+18,6/5/2019 08:32,Twitter Web Client,0,0,1
@misstariey 🤝,13,1.13E+18,6/5/2019 08:31,Twitter Web Client,0,0,0
"@bhoqo_ Hi @bhoqo_, apologies for the challenge. May you kindly share your mobile number, date of purchase and amou… https://t.co/SnaYQNQ2f2",140,1.13E+18,6/5/2019 08:30,Twitter Web Client,0,0,1
@mapolisaalex Thank you for the feedback. We are working on improving our service provision. ^TM,96,1.13E+18,6/5/2019 08:29,Twitter Web Client,0,0,0
"@ThusoProud15 @FataJacob Hi @ThusoProud15, may you kindly inform us of the date of purchase and amount so that we can assist. ^MM",129,1.13E+18,6/5/2019 08:24,Twitter Web Client,0,0,1
@teekayflamez Thank you for writing us Mzaya. Your DM will be attended to shortly. ^TBR,87,1.13E+18,6/5/2019 08:02,Twitter Web Client,1,1,0
"@milteezy02 Hey Buddie, please check your DM for our response. ^VM",66,1.13E+18,6/5/2019 08:02,Twitter Web Client,0,0,0
@mapolisaalex Hi Alex. That is definitely not the experience we want you to have with our services😕. May you please… https://t.co/9q9MQbOSWg,140,1.13E+18,6/5/2019 08:01,Twitter Web Client,0,0,0
"@OwenPangaz Hi @OwenPangaz, thank you for the feedback. Our support team is looking into the issue and a reversal w… https://t.co/fHcgE2AHz3",140,1.13E+18,6/5/2019 08:01,Twitter Web Client,0,0,0
"@chirembawa Hello Dr Wa, kindly note that we had a system challenge which has since been rectified. ^VM",103,1.13E+18,6/5/2019 07:59,Twitter Web Client,0,0,1
"@Angeline_anesu Hey Buddie, kindly note that our support team is looking into the matter. Once the matter has been… https://t.co/Lvg0ctiyEp",139,1.13E+18,6/5/2019 07:58,Twitter Web Client,0,0,1
"@Mickey___88 Makadii @Mickey_88, tinokumbirawo kuziwa dambudziko ramasangana naro kuti tikwanise kukubatsirai. ^VM",114,1.13E+18,6/5/2019 07:56,Twitter Web Client,0,0,0
"@Tyreg263 Makadii @Tyreg263, tinehurombo nedambudzikpo ramuri kusangana naro. Tinokumbirawo kuti mutitumidzire nham… https://t.co/pSTFkYBgLp",140,1.13E+18,6/5/2019 07:54,Twitter Web Client,0,0,0
"@MzukuruG Hey Gudo, we are sorry about that. May you please DM us your mobile number so we can be able to fully assist you. ^TBR",128,1.13E+18,6/5/2019 07:53,Twitter Web Client,3,0,0
"@Pascal5550 Makadii Pasacal, tinehurombo nenguva yazvatora kuti dambudziko iri rigadziriswe. Tinokumbirawo kuti mut… https://t.co/B2fm1QnEhO",140,1.13E+18,6/5/2019 07:52,Twitter Web Client,0,0,0
"@teekayflamez Hi @teekayflamez, we have responded to your DM. ^MM",65,1.13E+18,6/5/2019 07:51,Twitter Web Client,1,1,0
"@TakudzwaMukonza Hey Takudzwa, we appreciate the positive feedback, and we thank you for your continued support🙂. ^TBR",118,1.13E+18,6/5/2019 07:51,Twitter Web Client,0,0,1
@SirMutare Thank you for writing us Papi. Your DM will be attended to shortly. ^TBR,83,1.13E+18,6/5/2019 07:50,Twitter Web Client,0,0,0
"@AnJan829448 Hello AnJan, we sincerely apologise for the unpleasant experience. Kindly get a failed transaction let… https://t.co/s6A1vABClA",140,1.13E+18,6/5/2019 07:49,Twitter Web Client,0,0,-1
@AMugandani Our apologies for that Alwyn. Kindly bear with us during this time. ^TBR,84,1.13E+18,6/5/2019 07:49,Twitter Web Client,0,0,1
@KagunaPhillip Hi Phillip. Our sincere apologies for the time it has taken before this issue has been resolved. Kin… https://t.co/uLazSPnbG3,140,1.13E+18,6/5/2019 07:45,Twitter Web Client,0,0,1
@FidelNyams You are welcome. 🤝,30,1.13E+18,6/5/2019 07:45,Twitter Web Client,0,0,1
@leemandlamash Hey there! We noticed your tweet. Tell us more details about the issue you're experiencing so we can assist you further. ^TBR,140,1.13E+18,6/5/2019 07:44,Twitter Web Client,0,0,1
"@Chad_Oz Hie The Initiator, may you please confirm all is well now? ^TFM",72,1.13E+18,6/5/2019 07:44,Twitter Web Client,0,0,0
"@NChikengezha Hey Nyasha, thanks for getting in touch with us. We have done a reset on your line. May you please re… https://t.co/PIaqSeRmd0",140,1.13E+18,6/5/2019 07:44,Twitter Web Client,0,0,1
"@s_maradha Hie Inini, your number is well provisioned. May we know what type of handset you are using? ^TFM",107,1.13E+18,6/5/2019 07:43,Twitter Web Client,0,0,0
@bentavonga2 Makadii Tavonga. Tinehurombo nedambudziko ramuri kusangana naro. Tinokumbirawo kuti mutitumidzire nham… https://t.co/404cSUOwjT,140,1.13E+18,6/5/2019 07:42,Twitter Web Client,0,0,0
@teekayflamez Tarisa kuDM kwenyu @teekayflamez. ^MM,51,1.13E+18,6/5/2019 07:39,Twitter Web Client,1,1,0
"@kim_mancube Makadii Kikie, tinokumbirawo kuziwa dambudziko ramasangana naro kuti tiwongorore tikwanise kukubatsirai. ^VM",121,1.13E+18,6/5/2019 07:38,Twitter Web Client,0,0,0
@Lukkdube Please check your DM @Lukkdube. ^MM,45,1.13E+18,6/5/2019 07:37,Twitter Web Client,0,0,0
@shaddymhoka1 Hi Shaddy! May you please let us know the full name in which the line is registered so we can check i… https://t.co/Zb1qUzz0mT,140,1.13E+18,6/5/2019 07:28,Twitter Web Client,0,0,1
"@ipascals Hi Pascal. May you please send us a direct message with your mobile number, the date of transaction, the… https://t.co/OqAH7T3ef6",139,1.13E+18,6/5/2019 07:27,Twitter Web Client,0,0,1
"@decimal_lee Hey Decimal, thank you for getting in touch with us. Your DM will be attended to shortly. ^TBR",107,1.13E+18,6/5/2019 07:25,Twitter Web Client,1,0,0
"@BunJumbo @econetzimbabwe Hi @BunJumbo, thank you for the feedback. We are looking into the issue. ^MM",102,1.13E+18,6/5/2019 07:20,Twitter Web Client,1,1,0
"@queenkathiey_ Hey Buddie, kindly check your DM for our response. ^VM",69,1.13E+18,6/5/2019 07:18,Twitter Web Client,0,0,1
@Kaycee49288162 Makadini Kaycee? Tiziviseiwo dambudziko ramuri kusangana naro kuti tikwanise kukubatsirai zvizere. ^TBR,119,1.13E+18,6/5/2019 07:16,Twitter Web Client,0,0,0
@lucky_boyce Hi @lucky_boyce. Our sincere apologies for the unpleasant experience. Please note that our technicians… https://t.co/7kbMECn5PG,140,1.13E+18,6/5/2019 07:15,Twitter Web Client,0,0,-1
"@tapiwa_mugabe Hie Tapiwa, if you click or browse pages with Instagram links, the bundle activates. You can check y… https://t.co/bhz0D5w1p9",140,1.13E+18,6/5/2019 07:13,Twitter Web Client,0,0,0
"@claudiusmusindo Hey @claudiusmusindo, thank you for writing us. Your DM will be attended to shortly. ^TB R",107,1.13E+18,6/5/2019 07:13,Twitter Web Client,0,0,0
"@teekayflamez Hi @teekayflamez, kindly check your DM.",53,1.13E+18,6/5/2019 07:13,Twitter Web Client,2,1,1
@blackon09493841 Hi there! We are sorry for the unpleasant experience. If you are still facing the same challenge p… https://t.co/hmju0abSuj,140,1.13E+18,6/5/2019 07:12,Twitter Web Client,0,0,-1
"@ndongwetim Hie Timothy, the transfer did not go through. May you please contact CBZ for further assistance. ^TFM",113,1.13E+18,6/5/2019 07:09,Twitter Web Client,0,0,0
"@raysea007 Hie Raysean, may we have your mobile number so that we can check and assist. ^TFM",92,1.13E+18,6/5/2019 07:07,Twitter Web Client,0,0,0
"@sensei_gu2 Hie Sensei, may you please provide your mobile number so that we can assist. ^TFM",93,1.13E+18,6/5/2019 07:05,Twitter Web Client,0,0,0
"@MushureTaurai Hie Taurai, may you please provide your mobile number so that we can check and assist. ^TFM",106,1.13E+18,6/5/2019 07:04,Twitter Web Client,0,0,0
"@persistantcoder Hey Buddie, kindly note that if the bundle has not been used, we can reverse the bundle to a bundl… https://t.co/sbW3h5xOiw",140,1.13E+18,6/5/2019 07:04,Twitter Web Client,0,0,1
"@tawandachimuzi2 Hie Tawanda, may we have your mobile number so that we can assist. ^TFM",88,1.13E+18,6/5/2019 07:03,Twitter Web Client,0,0,0
"@Ambrosinna Hie @Ambrosinna, may you please direct message your mobile number, date of transaction and amount so th… https://t.co/kHFuhWOFZf",140,1.13E+18,6/5/2019 07:03,Twitter Web Client,0,0,1
"@fbrad315 Hey Buddie, we really have been. Once it is up an running you will receive a notification. ^VM",104,1.13E+18,6/5/2019 07:02,Twitter Web Client,0,0,1
@euclasville You are welcome. 🤝,31,1.13E+18,6/5/2019 07:01,Twitter Web Client,1,0,1
"@PRECHARDN Hie @PRECHARDN, may you please direct message your mobile number and full transaction confirmation messa… https://t.co/6VM0P3hWc4",140,1.13E+18,6/5/2019 07:00,Twitter Web Client,0,0,1
"@tafadzwaeugene Hie Tafadzwa, may you please provide your mobile number so that we can assist you. ^TFM",103,1.13E+18,6/5/2019 06:59,Twitter Web Client,0,0,0
"@thetungstenn @EcoCashZW Hi @thetungstenn, thank you for getting in touch. We are making a follow up on the issue.",114,1.13E+18,6/5/2019 06:59,Twitter Web Client,0,0,0
@ZvenyikaChindo3 Noted with thanks.,35,1.13E+18,6/5/2019 06:59,Twitter Web Client,0,0,1
@Charega1 @EcoCashZW kindly assist. ^VM,39,1.13E+18,6/5/2019 06:57,Twitter Web Client,0,0,1
"@Melykyy Hello Melisa, kindly note that we ave checked our DM and our last communication was on the 12th of Decembe… https://t.co/HT43QKchsE",140,1.13E+18,6/5/2019 06:55,Twitter Web Client,0,0,1
"@norbszie94 Hie Innobert, we apologise for your experience. Please note that we are retrieving your token. We will… https://t.co/UMzU69sxvV",139,1.13E+18,6/5/2019 06:53,Twitter Web Client,0,0,0
"@GodwillChimwan2 Hey Buddie, kindly let us know the bundle that is in question, your mobile number and your present… https://t.co/igCqlBnYAl",140,1.13E+18,6/5/2019 06:53,Twitter Web Client,0,0,1
"@juliusshonhiwa Hello LL Cool J, we sincerely apologise for the unpleasant experience. Kindly DM us your mobile num… https://t.co/ieWzXqTOwu",140,1.13E+18,6/5/2019 06:51,Twitter Web Client,0,0,1
"@Nellaz2015 Hey Buddie, kindly check your DM for our response. ^VM",66,1.13E+18,6/5/2019 06:50,Twitter Web Client,0,0,1
"@ArthurGatsi09 Hie Mr Gatsi, may you please check your messages for our response. ^TFM",86,1.13E+18,6/5/2019 06:50,Twitter Web Client,0,0,0
"@therealSamaita @SlimSEM_ Hi @therealSamaita, tiziviseiwo dambudziko ramuri kusangana naro tikwanise kukubatsirai. ^MM",118,1.13E+18,6/5/2019 06:47,Twitter Web Client,0,0,0
"@Zenzo53483886 Hie Zenzo, thank you for getting in touch. Kindly note that the transfer was reversed on 29 April. ^TFM",118,1.13E+18,6/5/2019 06:44,Twitter Web Client,0,0,1
